family,stage,floors,top_floors,height_m,new_fail,new_ok,new_fail_bld,new_ok_bld,new_fail_pg,gfa_m2,far_pct,service_m2,real_m2,coverage_m2,bcr_pct,daylight_ratio,dong_gap_m,dong_gap_ratio,n_dong,mean_total_h,min_short_m,label
2개동,2개동,50+50,50,169.0,284,23,209,12,75,37580,400.0,14331,51911,843,8.97,0.042,36.5,0.43,2,3.359,11.19,50층 376㎡(33.6×11.2m) + 50층 376㎡(33.6×11.2m)
2개동,2개동,41+41,41,139.3,288,19,209,12,79,37580,400.0,12900,50480,1017,10.83,0.056,21.3,0.31,2,3.166,12.36,41층 458㎡(37.1×12.4m) + 41층 458㎡(37.1×12.4m)
2개동,2개동,38+38,38,129.4,291,10,209,1,82,37580,400.0,14288,51868,1110,11.82,0.053,16.1,0.25,2,3.084,9.94,38층 494㎡(49.7×9.9m) + 38층 494㎡(49.7×9.9m)
2개동,2개동,38+38,38,129.4,273,9,210,0,63,37580,400.0,11033,48613,1082,11.51,0.113,32.1,8.01,2,3.339,18.16,38층 494㎡(27.2×18.2m) + 38층 494㎡(27.2×18.2m)
2개동,2개동,38+38,38,129.4,273,16,210,0,63,37580,400.0,11439,49019,1085,11.55,0.129,28.0,0.43,2,3.245,15.72,38층 494㎡(31.4×15.7m) + 38층 494㎡(31.4×15.7m)
2개동,2개동,53+53,53,178.9,280,16,210,0,70,37580,400.0,14208,51788,794,8.46,0.066,14.2,0.16,2,3.099,11.91,53층 355㎡(29.8×11.9m) + 53층 355㎡(29.8×11.9m)
2개동,2개동,38+38,38,129.4,270,13,211,0,59,37580,400.0,11033,48613,1082,11.51,0.078,28.0,0.43,2,3.257,18.16,38층 494㎡(27.2×18.2m) + 38층 494㎡(27.2×18.2m)
2개동,2개동,44+44,44,149.2,283,9,211,0,72,37580,400.0,12868,50448,948,10.09,0.05,35.7,0.48,2,3.338,13.07,44층 427㎡(32.7×13.1m) + 44층 427㎡(32.7×13.1m)
2개동,2개동,53+53,53,178.9,283,15,211,1,72,37580,400.0,13176,50756,788,8.39,0.113,23.1,0.26,2,3.319,15.37,53층 355㎡(23.1×15.4m) + 53층 355㎡(23.1×15.4m)
2개동,2개동,55+55,55,185.5,285,23,211,12,74,37580,400.0,16239,53819,778,8.28,0.036,38.5,0.42,2,3.346,9.24,55층 342㎡(37.0×9.2m) + 55층 342㎡(37.0×9.2m)
2개동,2개동,50+50,50,169.0,285,15,211,0,74,37580,400.0,13237,50817,836,8.9,0.042,14.2,0.17,2,3.124,13.71,50층 376㎡(27.4×13.7m) + 50층 376㎡(27.4×13.7m)
2개동,2개동,47+47,47,159.1,291,27,211,9,80,37580,400.0,13327,50907,890,9.47,0.228,19.0,0.24,2,3.249,12.65,47층 400㎡(31.6×12.6m) + 47층 400㎡(31.6×12.6m)
2개동,2개동,53+53,53,178.9,292,22,211,12,81,37580,400.0,13656,51236,791,8.42,0.04,33.0,0.37,2,3.328,13.31,53층 355㎡(26.6×13.3m) + 53층 355㎡(26.6×13.3m)
2개동,2개동,44+44,44,149.2,293,8,211,1,82,37580,400.0,14431,52011,959,10.21,0.046,13.9,3.48,2,3.16,10.33,44층 427㎡(41.3×10.3m) + 44층 427㎡(41.3×10.3m)
2개동,2개동,41+41,41,139.3,280,14,212,0,68,37580,400.0,13904,51484,1026,10.92,0.155,28.0,0.4,2,3.203,10.7,41층 458㎡(42.8×10.7m) + 41층 458㎡(42.8×10.7m)
2개동,2개동,41+41,41,139.3,281,14,212,0,69,37580,400.0,11910,49490,1009,10.74,0.143,17.7,0.25,2,3.209,15.14,41층 458㎡(30.3×15.1m) + 41층 458㎡(30.3×15.1m)
2개동,2개동,38+38,38,129.4,268,15,213,0,55,37580,400.0,11033,48613,1082,11.51,0.054,24.3,0.37,2,3.328,18.16,38층 494㎡(27.2×18.2m) + 38층 494㎡(27.2×18.2m)
2개동,2개동,38+38,38,129.4,286,15,213,1,73,37580,400.0,11033,48613,1082,11.51,0.074,28.0,0.43,2,3.256,18.16,38층 494㎡(27.2×18.2m) + 38층 494㎡(27.2×18.2m)
2개동,2개동,38+38,38,129.4,286,14,213,0,73,37580,400.0,11907,49487,1089,11.6,0.23,6.0,1.5,2,3.119,14.06,38층 494㎡(35.2×14.1m) + 38층 494㎡(35.2×14.1m)
2개동,2개동,47+47,47,159.1,289,30,213,10,76,37580,400.0,13868,51448,894,9.51,0.147,29.1,0.37,2,3.326,11.54,47층 400㎡(34.6×11.5m) + 47층 400㎡(34.6×11.5m)
2개동,2개동,50+50,50,169.0,296,19,213,12,83,37580,400.0,13237,50817,836,8.9,0.09,28.0,0.33,2,3.311,13.71,50층 376㎡(27.4×13.7m) + 50층 376㎡(27.4×13.7m)
2개동,2개동,50+50,50,169.0,297,29,213,12,84,37580,400.0,15439,53019,851,9.05,0.095,19.0,0.22,2,3.215,9.69,50층 376㎡(38.8×9.7m) + 50층 376㎡(38.8×9.7m)
2개동,2개동,41+41,41,139.3,298,21,213,11,85,37580,400.0,11488,49068,1006,10.71,0.115,28.0,7.0,2,3.2,17.48,41층 458㎡(26.2×17.5m) + 41층 458㎡(26.2×17.5m)
2개동,2개동,44+44,44,149.2,285,16,214,0,71,37580,400.0,11928,49508,940,10.01,0.131,11.0,0.15,2,3.153,16.87,44층 427㎡(25.3×16.9m) + 44층 427㎡(25.3×16.9m)
2개동,2개동,38+38,38,129.4,289,16,214,4,75,37580,400.0,13359,50939,1102,11.73,0.279,22.2,0.34,2,3.157,11.12,38층 494㎡(44.5×11.1m) + 38층 494㎡(44.5×11.1m)
2개동,2개동,38+38,38,129.4,290,13,214,6,76,37580,400.0,14288,51868,1110,11.82,0.043,24.8,0.38,2,3.053,9.94,38층 494㎡(49.7×9.9m) + 38층 494㎡(49.7×9.9m)
2개동,2개동,53+53,53,178.9,285,15,215,0,70,37580,400.0,13176,50756,788,8.39,0.081,28.0,0.31,2,3.241,15.37,53층 355㎡(23.1×15.4m) + 53층 355㎡(23.1×15.4m)
2개동,2개동,38+38,38,129.4,289,7,215,0,74,37580,400.0,11439,49019,1085,11.55,0.096,6.1,1.52,2,3.117,15.72,38층 494㎡(31.4×15.7m) + 38층 494㎡(31.4×15.7m)
2개동,2개동,55+55,55,185.5,304,21,215,12,89,37580,400.0,15076,52656,771,8.2,0.127,15.5,0.17,2,3.212,10.67,55층 342㎡(32.0×10.7m) + 55층 342㎡(32.0×10.7m)
2개동,2개동,41+41,41,139.3,280,15,216,0,64,37580,400.0,12395,49975,1013,10.79,0.034,19.4,4.86,2,3.197,13.54,41층 458㎡(33.8×13.5m) + 41층 458㎡(33.8×13.5m)
2개동,2개동,41+41,41,139.3,283,14,216,0,67,37580,400.0,11910,49490,1009,10.74,0.109,28.0,0.4,2,3.251,15.14,41층 458㎡(30.3×15.1m) + 41층 458㎡(30.3×15.1m)
2개동,2개동,47+47,47,159.1,286,16,216,2,70,37580,400.0,14942,52522,902,9.6,0.042,39.6,0.5,2,3.351,10.0,47층 400㎡(40.0×10.0m) + 47층 400㎡(40.0×10.0m)
2개동,2개동,55+55,55,185.5,299,27,216,8,83,37580,400.0,13441,51021,761,8.1,0.157,6.0,1.5,2,3.196,15.09,55층 342㎡(22.6×15.1m) + 55층 342㎡(22.6×15.1m)
2개동,2개동,50+50,50,169.0,304,25,216,12,88,37580,400.0,16505,54085,858,9.13,0.03,19.0,0.22,2,3.216,8.67,50층 376㎡(43.3×8.7m) + 50층 376㎡(43.3×8.7m)
2개동,2개동,44+44,44,149.2,288,13,217,0,71,37580,400.0,13391,50971,952,10.13,0.165,16.8,0.23,2,3.152,11.93,44층 427㎡(35.8×11.9m) + 44층 427㎡(35.8×11.9m)
2개동,2개동,53+53,53,178.9,289,15,217,0,72,37580,400.0,13656,51236,791,8.42,0.106,28.0,0.31,2,3.254,13.31,53층 355㎡(26.6×13.3m) + 53층 355㎡(26.6×13.3m)
2개동,2개동,38+38,38,129.4,292,12,217,0,75,37580,400.0,11907,49487,1089,11.6,0.073,23.5,0.36,2,3.125,14.06,38층 494㎡(35.2×14.1m) + 38층 494㎡(35.2×14.1m)
2개동,2개동,55+55,55,185.5,295,31,217,8,78,37580,400.0,13441,51021,761,8.1,0.051,30.9,7.73,2,3.297,15.09,55층 342㎡(22.6×15.1m) + 55층 342㎡(22.6×15.1m)
2개동,2개동,50+50,50,169.0,297,20,217,7,80,37580,400.0,14331,51911,843,8.97,0.201,20.1,0.24,2,3.222,11.19,50층 376㎡(33.6×11.2m) + 50층 376㎡(33.6×11.2m)
2개동,2개동,53+53,53,178.9,299,18,217,0,82,37580,400.0,13656,51236,791,8.42,0.065,19.0,4.75,2,3.207,13.31,53층 355㎡(26.6×13.3m) + 53층 355㎡(26.6×13.3m)
2개동,2개동,47+47,47,159.1,304,19,217,12,87,37580,400.0,12807,50387,886,9.43,0.129,14.5,0.18,2,3.232,14.14,47층 400㎡(28.3×14.1m) + 47층 400㎡(28.3×14.1m)
2개동,2개동,44+44,44,149.2,287,14,218,0,69,37580,400.0,13391,50971,952,10.13,0.137,28.0,0.38,2,3.229,11.93,44층 427㎡(35.8×11.9m) + 44층 427㎡(35.8×11.9m)
2개동,2개동,50+50,50,169.0,295,21,218,0,77,37580,400.0,13237,50817,836,8.9,0.177,4.3,1.07,2,3.121,13.71,50층 376㎡(27.4×13.7m) + 50층 376㎡(27.4×13.7m)
2개동,2개동,55+55,55,185.5,296,19,218,0,78,37580,400.0,13441,51021,761,8.1,0.093,28.0,0.3,2,3.222,15.09,55층 342㎡(22.6×15.1m) + 55층 342㎡(22.6×15.1m)
2개동,2개동,47+47,47,159.1,297,22,218,6,79,37580,400.0,12356,49936,883,9.4,0.204,19.0,0.24,2,3.247,16.33,47층 400㎡(24.5×16.3m) + 47층 400㎡(24.5×16.3m)
2개동,2개동,53+53,53,178.9,303,25,218,11,85,37580,400.0,13176,50756,788,8.39,0.061,11.9,0.13,2,3.183,15.37,53층 355㎡(23.1×15.4m) + 53층 355㎡(23.1×15.4m)
2개동,2개동,41+41,41,139.3,303,30,218,11,85,37580,400.0,15788,53368,1041,11.08,0.058,13.0,0.19,2,3.159,8.74,41층 458㎡(52.4×8.7m) + 41층 458㎡(52.4×8.7m)
2개동,2개동,53+53,53,178.9,293,14,219,0,74,37580,400.0,13656,51236,791,8.42,0.044,33.0,0.37,2,3.293,13.31,53층 355㎡(26.6×13.3m) + 53층 355㎡(26.6×13.3m)
2개동,2개동,55+55,55,185.5,295,19,219,6,76,37580,400.0,15076,52656,771,8.2,0.126,28.0,0.3,2,3.283,10.67,55층 342㎡(32.0×10.7m) + 55층 342㎡(32.0×10.7m)
2개동,2개동,50+50,50,169.0,295,18,219,0,76,37580,400.0,15439,53019,851,9.05,0.134,28.0,0.33,2,3.182,9.69,50층 376㎡(38.8×9.7m) + 50층 376㎡(38.8×9.7m)
2개동,2개동,47+47,47,159.1,297,18,219,4,78,37580,400.0,14942,52522,902,9.6,0.071,28.0,0.35,2,3.134,10.0,47층 400㎡(40.0×10.0m) + 47층 400㎡(40.0×10.0m)
2개동,2개동,55+55,55,185.5,298,14,219,1,79,37580,400.0,15076,52656,771,8.2,0.019,15.5,0.17,2,3.11,10.67,55층 342㎡(32.0×10.7m) + 55층 342㎡(32.0×10.7m)
2개동,2개동,53+53,53,178.9,301,19,219,7,82,37580,400.0,13656,51236,791,8.42,0.237,9.0,2.26,2,3.184,13.31,53층 355㎡(26.6×13.3m) + 53층 355㎡(26.6×13.3m)
2개동,2개동,44+44,44,149.2,303,16,219,12,84,37580,400.0,11928,49508,940,10.01,0.104,18.5,0.25,2,3.278,16.87,44층 427㎡(25.3×16.9m) + 44층 427㎡(25.3×16.9m)
2개동,2개동,41+41,41,139.3,304,22,219,9,85,37580,400.0,14869,52449,1033,11.0,0.084,28.0,0.4,2,3.152,9.57,41층 458㎡(47.9×9.6m) + 41층 458㎡(47.9×9.6m)
2개동,2개동,55+55,55,185.5,310,24,219,12,91,37580,400.0,13929,51509,764,8.13,0.06,19.0,4.75,2,3.245,13.07,55층 342㎡(26.1×13.1m) + 55층 342㎡(26.1×13.1m)
2개동,2개동,53+53,53,178.9,311,23,219,12,92,37580,400.0,13176,50756,788,8.39,0.129,13.0,3.25,2,3.193,15.37,53층 355㎡(23.1×15.4m) + 53층 355㎡(23.1×15.4m)
2개동,2개동,44+44,44,149.2,288,15,220,0,68,37580,400.0,12365,49945,944,10.05,0.065,13.3,0.18,2,3.123,14.61,44층 427㎡(29.2×14.6m) + 44층 427㎡(29.2×14.6m)
2개동,2개동,53+53,53,178.9,298,25,220,6,78,37580,400.0,13656,51236,791,8.42,0.183,12.5,0.14,2,3.169,13.31,53층 355㎡(26.6×13.3m) + 53층 355㎡(26.6×13.3m)
2개동,2개동,44+44,44,149.2,300,16,220,1,80,37580,400.0,12365,49945,944,10.05,0.074,13.3,0.18,2,3.123,14.61,44층 427㎡(29.2×14.6m) + 44층 427㎡(29.2×14.6m)
2개동,2개동,47+47,47,159.1,307,23,220,12,87,37580,400.0,12807,50387,886,9.43,0.149,4.3,1.08,2,3.204,14.14,47층 400㎡(28.3×14.1m) + 47층 400㎡(28.3×14.1m)
2개동,2개동,47+47,47,159.1,298,12,221,2,77,37580,400.0,13868,51448,894,9.51,0.043,36.9,0.46,2,3.337,11.54,47층 400㎡(34.6×11.5m) + 47층 400㎡(34.6×11.5m)
2개동,2개동,47+47,47,159.1,298,9,221,0,77,37580,400.0,13327,50907,890,9.47,0.053,35.3,0.44,2,3.334,12.65,47층 400㎡(31.6×12.6m) + 47층 400㎡(31.6×12.6m)
2개동,2개동,50+50,50,169.0,298,13,221,0,77,37580,400.0,13774,51354,839,8.93,0.032,14.5,0.17,2,3.13,12.26,50층 376㎡(30.7×12.3m) + 50층 376㎡(30.7×12.3m)
2개동,2개동,53+53,53,178.9,297,18,222,0,75,37580,400.0,13176,50756,788,8.39,0.095,28.0,0.31,2,3.222,15.37,53층 355㎡(23.1×15.4m) + 53층 355㎡(23.1×15.4m)
2개동,2개동,47+47,47,159.1,298,18,223,0,75,37580,400.0,12356,49936,883,9.4,0.142,13.0,3.25,2,3.161,16.33,47층 400㎡(24.5×16.3m) + 47층 400㎡(24.5×16.3m)
2개동,2개동,44+44,44,149.2,308,15,223,12,85,37580,400.0,11928,49508,940,10.01,0.106,18.5,0.25,2,3.237,16.87,44층 427㎡(25.3×16.9m) + 44층 427㎡(25.3×16.9m)
2개동,2개동,38+38,38,129.4,291,14,224,0,67,37580,400.0,11439,49019,1085,11.55,0.058,15.4,0.24,2,3.146,15.72,38층 494㎡(31.4×15.7m) + 38층 494㎡(31.4×15.7m)
2개동,2개동,50+50,50,169.0,300,16,224,0,76,37580,400.0,14331,51911,843,8.97,0.046,14.3,3.58,2,3.151,11.19,50층 376㎡(33.6×11.2m) + 50층 376㎡(33.6×11.2m)
2개동,2개동,53+53,53,178.9,300,14,224,0,76,37580,400.0,13176,50756,788,8.39,0.05,5.2,1.29,2,3.117,15.37,53층 355㎡(23.1×15.4m) + 53층 355㎡(23.1×15.4m)
2개동,2개동,50+50,50,169.0,308,30,224,10,84,37580,400.0,12771,50351,833,8.86,0.147,23.3,0.28,2,3.291,15.83,50층 376㎡(23.7×15.8m) + 50층 376㎡(23.7×15.8m)
2개동,2개동,44+44,44,149.2,310,17,224,8,86,37580,400.0,12365,49945,944,10.05,0.197,19.0,4.75,2,3.153,14.61,44층 427㎡(29.2×14.6m) + 44층 427㎡(29.2×14.6m)
2개동,2개동,44+44,44,149.2,301,19,225,0,76,37580,400.0,11928,49508,940,10.01,0.104,28.0,0.38,2,3.215,16.87,44층 427㎡(25.3×16.9m) + 44층 427㎡(25.3×16.9m)
2개동,2개동,53+53,53,178.9,303,19,225,6,78,37580,400.0,14208,51788,794,8.46,0.164,28.0,0.31,2,3.263,11.91,53층 355㎡(29.8×11.9m) + 53층 355㎡(29.8×11.9m)
2개동,2개동,44+44,44,149.2,311,21,225,12,86,37580,400.0,12365,49945,944,10.05,0.157,13.0,3.25,2,3.157,14.61,44층 427㎡(29.2×14.6m) + 44층 427㎡(29.2×14.6m)
2개동,2개동,53+53,53,178.9,313,27,225,8,88,37580,400.0,13176,50756,788,8.39,0.129,9.0,2.25,2,3.173,15.37,53층 355㎡(23.1×15.4m) + 53층 355㎡(23.1×15.4m)
2개동,2개동,44+44,44,149.2,291,17,226,0,65,37580,400.0,11928,49508,940,10.01,0.028,31.6,7.89,2,3.315,16.87,44층 427㎡(25.3×16.9m) + 44층 427㎡(25.3×16.9m)
2개동,2개동,50+50,50,169.0,299,19,226,0,73,37580,400.0,12771,50351,833,8.86,0.135,13.0,3.25,2,3.162,15.83,50층 376㎡(23.7×15.8m) + 50층 376㎡(23.7×15.8m)
2개동,2개동,44+44,44,149.2,310,21,226,12,84,37580,400.0,11928,49508,940,10.01,0.13,18.5,0.25,2,3.262,16.87,44층 427㎡(25.3×16.9m) + 44층 427㎡(25.3×16.9m)
2개동,2개동,55+55,55,185.5,313,24,226,12,87,37580,400.0,13929,51509,764,8.13,0.095,28.0,0.3,2,3.272,13.07,55층 342㎡(26.1×13.1m) + 55층 342㎡(26.1×13.1m)
2개동,2개동,44+44,44,149.2,301,14,227,0,74,37580,400.0,12868,50448,948,10.09,0.055,28.3,7.07,2,3.176,13.07,44층 427㎡(32.7×13.1m) + 44층 427㎡(32.7×13.1m)
2개동,2개동,44+44,44,149.2,302,19,227,4,75,37580,400.0,12365,49945,944,10.05,0.074,28.0,0.38,2,3.263,14.61,44층 427㎡(29.2×14.6m) + 44층 427㎡(29.2×14.6m)
2개동,2개동,55+55,55,185.5,304,17,227,0,77,37580,400.0,13441,51021,761,8.1,0.114,30.9,7.73,2,3.312,15.09,55층 342㎡(22.6×15.1m) + 55층 342㎡(22.6×15.1m)
2개동,2개동,44+44,44,149.2,306,14,227,1,79,37580,400.0,11928,49508,940,10.01,0.166,28.0,0.38,2,3.243,16.87,44층 427㎡(25.3×16.9m) + 44층 427㎡(25.3×16.9m)
2개동,2개동,44+44,44,149.2,309,15,227,0,82,37580,400.0,14431,52011,959,10.21,0.029,21.8,5.44,2,3.028,10.33,44층 427㎡(41.3×10.3m) + 44층 427㎡(41.3×10.3m)
2개동,2개동,41+41,41,139.3,293,16,228,0,65,37580,400.0,11488,49068,1006,10.71,0.158,13.0,3.25,2,3.175,17.48,41층 458㎡(26.2×17.5m) + 41층 458㎡(26.2×17.5m)
2개동,2개동,50+50,50,169.0,299,17,228,0,71,37580,400.0,12771,50351,833,8.86,0.037,31.2,7.8,2,3.302,15.83,50층 376㎡(23.7×15.8m) + 50층 376㎡(23.7×15.8m)
2개동,2개동,47+47,47,159.1,299,14,228,0,71,37580,400.0,12356,49936,883,9.4,0.065,28.0,0.35,2,3.232,16.33,47층 400㎡(24.5×16.3m) + 47층 400㎡(24.5×16.3m)
2개동,2개동,50+50,50,169.0,305,19,228,0,77,37580,400.0,13237,50817,836,8.9,0.141,9.0,2.25,2,3.112,13.71,50층 376㎡(27.4×13.7m) + 50층 376㎡(27.4×13.7m)
2개동,2개동,55+55,55,185.5,305,20,228,0,77,37580,400.0,14492,52072,767,8.17,0.167,4.3,1.07,2,3.063,11.69,55층 342㎡(29.2×11.7m) + 55층 342㎡(29.2×11.7m)
2개동,2개동,55+55,55,185.5,306,20,228,4,78,37580,400.0,14492,52072,767,8.17,0.069,15.5,0.17,2,3.08,11.69,55층 342㎡(29.2×11.7m) + 55층 342㎡(29.2×11.7m)
2개동,2개동,47+47,47,159.1,311,20,228,1,83,37580,400.0,12356,49936,883,9.4,0.142,23.5,0.3,2,3.271,16.33,47층 400㎡(24.5×16.3m) + 47층 400㎡(24.5×16.3m)
2개동,2개동,44+44,44,149.2,305,19,229,6,76,37580,400.0,12365,49945,944,10.05,0.158,28.0,0.38,2,3.271,14.61,44층 427㎡(29.2×14.6m) + 44층 427㎡(29.2×14.6m)
2개동,2개동,50+50,50,169.0,308,19,229,0,79,37580,400.0,15439,53019,851,9.05,0.112,11.6,2.89,2,3.067,9.69,50층 376㎡(38.8×9.7m) + 50층 376㎡(38.8×9.7m)
2개동,2개동,55+55,55,185.5,308,15,229,0,79,37580,400.0,13929,51509,764,8.13,0.034,19.9,0.21,2,3.066,13.07,55층 342㎡(26.1×13.1m) + 55층 342㎡(26.1×13.1m)
2개동,2개동,47+47,47,159.1,311,15,229,12,82,37580,400.0,12356,49936,883,9.4,0.065,28.0,0.35,2,3.302,16.33,47층 400㎡(24.5×16.3m) + 47층 400㎡(24.5×16.3m)
2개동,2개동,47+47,47,159.1,311,18,229,0,82,37580,400.0,14942,52522,902,9.6,0.089,11.9,2.97,2,3.116,10.0,47층 400㎡(40.0×10.0m) + 47층 400㎡(40.0×10.0m)
2개동,2개동,44+44,44,149.2,316,20,229,1,87,37580,400.0,12365,49945,944,10.05,0.157,9.0,2.25,2,3.118,14.61,44층 427㎡(29.2×14.6m) + 44층 427㎡(29.2×14.6m)
2개동,2개동,50+50,50,169.0,320,21,229,12,91,37580,400.0,12771,50351,833,8.86,0.1,19.0,4.75,2,3.188,15.83,50층 376㎡(23.7×15.8m) + 50층 376㎡(23.7×15.8m)
2개동,2개동,55+55,55,185.5,320,25,229,12,91,37580,400.0,13929,51509,764,8.13,0.043,16.4,0.18,2,3.16,13.07,55층 342㎡(26.1×13.1m) + 55층 342㎡(26.1×13.1m)
2개동,2개동,50+50,50,169.0,302,21,230,2,72,37580,400.0,12771,50351,833,8.86,0.04,31.2,7.8,2,3.284,15.83,50층 376㎡(23.7×15.8m) + 50층 376㎡(23.7×15.8m)
2개동,2개동,47+47,47,159.1,309,24,230,6,79,37580,400.0,13327,50907,890,9.47,0.179,28.0,0.35,2,3.244,12.65,47층 400㎡(31.6×12.6m) + 47층 400㎡(31.6×12.6m)
2개동,2개동,38+38,38,129.4,311,8,230,0,81,37580,400.0,14288,51868,1110,11.82,0.106,23.3,0.36,2,3.014,9.94,38층 494㎡(49.7×9.9m) + 38층 494㎡(49.7×9.9m)
2개동,2개동,44+44,44,149.2,316,18,230,12,86,37580,400.0,11928,49508,940,10.01,0.126,18.5,0.25,2,3.224,16.87,44층 427㎡(25.3×16.9m) + 44층 427㎡(25.3×16.9m)
2개동,2개동,53+53,53,178.9,321,22,230,11,91,37580,400.0,13176,50756,788,8.39,0.095,13.0,3.25,2,3.215,15.37,53층 355㎡(23.1×15.4m) + 53층 355㎡(23.1×15.4m)
2개동,2개동,55+55,55,185.5,325,23,230,12,95,37580,400.0,15076,52656,771,8.2,0.038,19.8,4.96,2,3.124,10.67,55층 342㎡(32.0×10.7m) + 55층 342㎡(32.0×10.7m)
2개동,2개동,38+38,38,129.4,302,8,231,0,71,37580,400.0,13359,50939,1102,11.73,0.094,30.3,7.57,2,3.076,11.12,38층 494㎡(44.5×11.1m) + 38층 494㎡(44.5×11.1m)
2개동,2개동,44+44,44,149.2,306,19,231,0,75,37580,400.0,14431,52011,959,10.21,0.121,12.2,0.16,2,3.081,10.33,44층 427㎡(41.3×10.3m) + 44층 427㎡(41.3×10.3m)
2개동,2개동,38+38,38,129.4,307,15,231,0,76,37580,400.0,11033,48613,1082,11.51,0.078,13.4,3.35,2,3.138,18.16,38층 494㎡(27.2×18.2m) + 38층 494㎡(27.2×18.2m)
2개동,2개동,47+47,47,159.1,312,17,231,12,81,37580,400.0,12356,49936,883,9.4,0.086,28.0,0.35,2,3.292,16.33,47층 400㎡(24.5×16.3m) + 47층 400㎡(24.5×16.3m)
2개동,2개동,55+55,55,185.5,318,19,231,0,87,37580,400.0,16239,53819,778,8.28,0.05,11.1,2.78,2,3.071,9.24,55층 342㎡(37.0×9.2m) + 55층 342㎡(37.0×9.2m)
2개동,2개동,44+44,44,149.2,312,19,232,6,80,37580,400.0,13391,50971,952,10.13,0.255,16.8,0.23,2,3.164,11.93,44층 427㎡(35.8×11.9m) + 44층 427㎡(35.8×11.9m)
2개동,2개동,41+41,41,139.3,315,17,232,8,83,37580,400.0,12395,49975,1013,10.79,0.093,5.9,1.49,2,3.086,13.54,41층 458㎡(33.8×13.5m) + 41층 458㎡(33.8×13.5m)
2개동,2개동,47+47,47,159.1,321,14,232,3,89,37580,400.0,14942,52522,902,9.6,0.084,13.6,3.41,2,3.108,10.0,47층 400㎡(40.0×10.0m) + 47층 400㎡(40.0×10.0m)
2개동,2개동,55+55,55,185.5,322,19,232,12,90,37580,400.0,15076,52656,771,8.2,0.116,19.5,0.21,2,3.194,10.67,55층 342㎡(32.0×10.7m) + 55층 342㎡(32.0×10.7m)
2개동,2개동,53+53,53,178.9,306,13,233,0,73,37580,400.0,14782,52362,798,8.49,0.109,23.2,0.26,2,3.15,10.87,53층 355㎡(32.6×10.9m) + 53층 355㎡(32.6×10.9m)
2개동,2개동,47+47,47,159.1,312,16,233,0,79,37580,400.0,13327,50907,890,9.47,0.053,16.3,0.2,2,3.063,12.65,47층 400㎡(31.6×12.6m) + 47층 400㎡(31.6×12.6m)
2개동,2개동,50+50,50,169.0,312,17,233,0,79,37580,400.0,14331,51911,843,8.97,0.06,16.0,0.19,2,3.041,11.19,50층 376㎡(33.6×11.2m) + 50층 376㎡(33.6×11.2m)
2개동,2개동,47+47,47,159.1,314,31,233,8,81,37580,400.0,12356,49936,883,9.4,0.046,31.4,7.84,2,3.283,16.33,47층 400㎡(24.5×16.3m) + 47층 400㎡(24.5×16.3m)
2개동,2개동,50+50,50,169.0,315,16,233,1,82,37580,400.0,13237,50817,836,8.9,0.181,28.0,0.33,2,3.23,13.71,50층 376㎡(27.4×13.7m) + 50층 376㎡(27.4×13.7m)
2개동,2개동,41+41,41,139.3,317,18,233,9,84,37580,400.0,11488,49068,1006,10.71,0.041,9.5,2.38,2,3.16,17.48,41층 458㎡(26.2×17.5m) + 41층 458㎡(26.2×17.5m)
2개동,2개동,55+55,55,185.5,318,19,233,1,85,37580,400.0,13929,51509,764,8.13,0.131,9.0,2.25,2,3.123,13.07,55층 342㎡(26.1×13.1m) + 55층 342㎡(26.1×13.1m)
2개동,2개동,44+44,44,149.2,318,11,233,1,85,37580,400.0,12365,49945,944,10.05,0.059,4.4,1.1,2,3.114,14.61,44층 427㎡(29.2×14.6m) + 44층 427㎡(29.2×14.6m)
2개동,2개동,47+47,47,159.1,319,23,233,12,86,37580,400.0,12356,49936,883,9.4,0.18,13.0,3.25,2,3.206,16.33,47층 400㎡(24.5×16.3m) + 47층 400㎡(24.5×16.3m)
2개동,2개동,44+44,44,149.2,321,20,233,7,88,37580,400.0,11928,49508,940,10.01,0.053,15.1,0.2,2,3.176,16.87,44층 427㎡(25.3×16.9m) + 44층 427㎡(25.3×16.9m)
2개동,2개동,47+47,47,159.1,310,20,234,0,76,37580,400.0,12807,50387,886,9.43,0.186,9.0,2.25,2,3.096,14.14,47층 400㎡(28.3×14.1m) + 47층 400㎡(28.3×14.1m)
2개동,2개동,53+53,53,178.9,311,13,234,1,77,37580,400.0,13176,50756,788,8.39,0.142,28.0,0.31,2,3.261,15.37,53층 355㎡(23.1×15.4m) + 53층 355㎡(23.1×15.4m)
2개동,2개동,53+53,53,178.9,322,17,234,12,88,37580,400.0,14208,51788,794,8.46,0.09,26.9,0.3,2,3.282,11.91,53층 355㎡(29.8×11.9m) + 53층 355㎡(29.8×11.9m)
2개동,2개동,53+53,53,178.9,329,22,234,11,95,37580,400.0,15923,53503,805,8.57,0.051,13.1,3.29,2,3.092,9.41,53층 355㎡(37.7×9.4m) + 53층 355㎡(37.7×9.4m)
2개동,2개동,41+41,41,139.3,315,13,235,0,80,37580,400.0,12395,49975,1013,10.79,0.064,19.6,0.28,2,3.086,13.54,41층 458㎡(33.8×13.5m) + 41층 458㎡(33.8×13.5m)
